017712;50961685;GENODE51ABT;Volksbank Überwald-Gorxheimertal;69518;Abtsteinach;Volksbank Überwald-Gorxheim;65592;;
017396;50961685;;Volksbank Überwald-Gorxheimertal;64689;Grasellenbach;Volksbank Überwald-Gorxheim;65592;;
017541;50961685;;Volksbank Überwald-Gorxheimertal;69483;Wald-Michelbach;Volksbank Überwald-Gorxheim;65592;;
018244;50961685;;Volksbank Überwald-Gorxheimertal;69517;Gorxheimertal;Volksbank Überwald-Gorxheim;65592;;
054102;50961685;;Volksbank Überwald-Gorxheimertal (Gf P2);69518;Abtsteinach;Volksbank Überwald-Gorxheim;75592;;
004922;50970004;DEUTDEFF509;Deutsche Bank;64602;Bensheim;Deutsche Bank Bensheim;27103;;
018431;50970004;DEUTDEFF519;Deutsche Bank;64631;Heppenheim (Bergstraße);Deutsche Bank Heppenheim;27103;;
050140;50970024;DEUTDEDB509;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);64602;Bensheim;DB PFK (Deutsche Bank PGK);21103;;
050141;50970024;DEUTDEDB519;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);64631;Heppenheim (Bergstraße);DB PFK (Deutsche Bank PGK);21103;;
049633;51010400;AARBDE5WXXX;Aareal Bank;65011;Wiesbaden;Aareal Bank;26716;;
006521;51020000;BHFBDEFF510;BHF-BANK;65185;Wiesbaden;BHF-BANK Wiesbaden;25163;;
040968;51020186;HYVEDEMM478;UniCredit Bank - HypoVereinsbank;65004;Wiesbaden;UniCredit Bank-HypoVereinbk;22094;;
007060;51040038;COBADEFFXXX;Commerzbank;65009;Wiesbaden;Commerzbank Wiesbaden;24510;;
007032;51040038;;Commerzbank;65377;Rüdesheim am Rhein;Commerzbank Rüdesheim Rh;24510;;
056085;51040038;;Commerzbank;55382;Bingen am Rhein;Commerzbank Bingen Rhein;24510;;
056086;51040038;;Commerzbank;65343;Eltville am Rhein;Commerzbank Eltville;24510;;
056087;51040038;;Commerzbank;65232;Taunusstein;Commerzbank Taunusstein;24510;;
007153;51050015;NASSDE55XXX;Nassauische Sparkasse;65034;Wiesbaden;Nass Spk Wiesbaden;55115;;
004748;51050015;;Nassauische Sparkasse;65385;Rüdesheim am Rhein;Nass Spk Rüdesheim Rhein;55115;;
006253;51050015;;Nassauische Sparkasse;61389;Schmitten;Nass Spk Schmitten Taunus;55115;;
006256;51050015;;Nassauische Sparkasse;65388;Schlangenbad;Nass Spk Schlangenbad;55115;;
006262;51050015;;Nassauische Sparkasse;65843;Sulzbach (Taunus);Nass Spk Sulzbach Taunus;55115;;
006350;51050015;;Nassauische Sparkasse;61273;Wehrheim;Nass Spk Wehrheim;55115;;
006352;51050015;;Nassauische Sparkasse;65232;Taunusstein;Nass Spk Taunusstein;55115;;
006377;51050015;;Nassauische Sparkasse;61250;Usingen;Nass Spk Usingen Taunus;55115;;
007082;51050015;;Nassauische Sparkasse;65366;Geisenheim;Nass Spk Geisenheim Rh;55115;;
007097;51050015;;Nassauische Sparkasse;65817;Eppstein;Nass Spk Eppstein Taunus;55115;;
007101;51050015;;Nassauische Sparkasse;65604;Elz;Nass Spk Elz;55115;;
007102;51050015;;Nassauische Sparkasse;65343;Eltville am Rhein;Nass Spk Eltville Rhein;55115;;
007108;51050015;;Nassauische Sparkasse;65589;Hadamar;Nass Spk Hadamar Westerw;55115;;
007112;51050015;;Nassauische Sparkasse;61381;Friedrichsdorf;Nass Spk Friedrichsdorf;55115;;
007115;51050015;;Nassauische Sparkasse;65439;Flörsheim am Main;Nass Spk Flörsheim Main;55115;;
007131;51050015;;Nassauische Sparkasse;61267;Neu-Anspach;Nass Spk Neu-Anspach;55115;;
007140;51050015;;Nassauische Sparkasse;65812;Bad Soden am Taunus;Nass Spk Bad Soden Taunus;55115;;
007141;51050015;;Nassauische Sparkasse;65307;Bad Schwalbach;Nass Spk Bad Schwalbach;55115;;
007142;51050015;;Nassauische Sparkasse;61348;Bad Homburg;Nass Spk Bad Homburg;55115;;
007157;51050015;;Nassauische Sparkasse;65594;Runkel;Nass Spk Runkel Lahn;55115;;
007162;51050015;;Nassauische Sparkasse;65520;Bad Camberg;Nass Spk Bad Camberg;55115;;
009831;51050015;;Nassauische Sparkasse;65375;Oestrich-Winkel;Nass Spk Oestrich-Winkel;55115;;
009835;51050015;;Nassauische Sparkasse;61440;Oberursel (Taunus);Nass Spk Oberursel Taunus;55115;;
009843;51050015;;Nassauische Sparkasse;65396;Walluf;Nass Spk Walluf;55115;;
009856;51050015;;Nassauische Sparkasse;65391;Lorch;Nass Spk Lorch Rheingau;55115;;
009860;51050015;;Nassauische Sparkasse;65556;Limburg;Nass Spk Limburg Lahn;55115;;
009870;51050015;;Nassauische Sparkasse;65620;Waldbrunn (Westerwald);Nass Spk Waldbrunn Limburg;55115;;
009871;51050015;;Nassauische Sparkasse;65527;Niedernhausen;Nass Spk Niedernhausen;55115;;
009880;51050015;;Nassauische Sparkasse;65611;Brechen;Nass Spk Brechen;55115;;
009901;51050015;;Nassauische Sparkasse;65510;Idstein;Nass Spk Idstein Taunus;55115;;
009903;51050015;;Nassauische Sparkasse;65779;Kelkheim (Taunus);Nass Spk Kelkheim Taunus;55115;;
009904;51050015;;Nassauische Sparkasse;61476;Kronberg im Taunus;Nass Spk Kronberg Taunus;55115;;
009906;51050015;;Nassauische Sparkasse;65830;Kriftel;Nass Spk Kriftel Taunus;55115;;
009909;51050015;;Nassauische Sparkasse;61462;Königstein im Taunus;Nass Spk Königstein Taunus;55115;;
009911;51050015;;Nassauische Sparkasse;65399;Kiedrich;Nass Spk Kiedrich Rheingau;55115;;
009921;51050015;;Nassauische Sparkasse;65719;Hofheim am Taunus;Nass Spk Hofheim Taunus;55115;;
009922;51050015;;Nassauische Sparkasse;65239;Hochheim am Main;Nass Spk Hochheim Main;55115;;
009936;51050015;;Nassauische Sparkasse;65795;Hattersheim am Main;Nass Spk Hattersheim Main;55115;;
012775;51050015;;Nassauische Sparkasse;56379;Holzappel;Nass Spk Holzappel;55115;;
012777;51050015;;Nassauische Sparkasse;56203;Höhr-Grenzhausen;Nass Spk Höhr-Grenzhausen;55115;;
012784;51050015;;Nassauische Sparkasse;56249;Herschbach;Nass Spk Herschbach Selters;55115;;
012786;51050015;;Nassauische Sparkasse;65623;Hahnstätten;Nass Spk Hahnstätten;55115;;
012788;51050015;;Nassauische Sparkasse;57627;Hachenburg;Nass Spk Hachenburg Westerw;55115;;
012798;51050015;;Nassauische Sparkasse;65582;Diez;Nass Spk Diez;55115;;
012804;51050015;;Nassauische Sparkasse;56338;Braubach;Nass Spk Braubach;55115;;
012810;51050015;;Nassauische Sparkasse;56470;Bad Marienberg (Westerwald);Nass Spk Bad Marienberg;55115;;
012811;51050015;;Nassauische Sparkasse;56130;Bad Ems;Nass Spk Bad Ems;55115;;
013089;51050015;;Nassauische Sparkasse;56112;Lahnstein;Nass Spk Lahnstein;55115;;
013094;51050015;;Nassauische Sparkasse;56335;Neuhäusel;Nass Spk Neuhäusel Westerw;55115;;
013095;51050015;;Nassauische Sparkasse;56412;Nentershausen;Nass Spk Nentershausen;55115;;
013096;51050015;;Nassauische Sparkasse;56237;Nauort;Nass Spk Nauort;55115;;
013097;51050015;;Nassauische Sparkasse;56355;Nastätten;Nass Spk Nastätten;55115;;
013098;51050015;;Nassauische Sparkasse;56377;Nassau;Nass Spk Nassau Lahn;55115;;
013101;51050015;;Nassauische Sparkasse;56410;Montabaur;Nass Spk Montabaur;55115;;
013103;51050015;;Nassauische Sparkasse;56357;Miehlen;Nass Spk Miehlen Taunus;55115;;
013114;51050015;;Nassauische Sparkasse;56349;Kaub;Nass Spk Kaub;55115;;
013115;51050015;;Nassauische Sparkasse;56368;Katzenelnbogen;Nass Spk Katzenelnbogen;55115;;
013393;51050015;;Nassauische Sparkasse;56422;Wirges;Nass Spk Wirges;55115;;
013398;51050015;;Nassauische Sparkasse;56457;Westerburg;Nass Spk Westerburg Westerw;55115;;
013401;51050015;;Nassauische Sparkasse;56414;Wallmerod;Nass Spk Wallmerod Westerw;55115;;
013413;51050015;;Nassauische Sparkasse;56242;Selters (Westerwald);Nass Spk Selters Westerwald;55115;;
013415;51050015;;Nassauische Sparkasse;56346;St. Goarshausen;Nass Spk Sankt Goarshausen;55115;;
013422;51050015;;Nassauische Sparkasse;56477;Rennerod;Nass Spk Rennerod Westerw;55115;;
013424;51050015;;Nassauische Sparkasse;56235;Ransbach-Baumbach;Nass Spk Ransbach-Baumbach;55115;;
032273;51050015;;Nassauische Sparkasse;65326;Aarbergen;Nass Spk Aarbergen;55115;;
040894;51050015;;Nassauische Sparkasse;65329;Hohenstein;Nass Spk Hohenstein Taunus;55115;;
042508;51050015;;Nassauische Sparkasse;56341;Kamp-Bornhofen;Nass Spk Kamp-Bornhofen;55115;;
042882;51050015;;Nassauische Sparkasse;65599;Dornburg;Nass Spk Dornburg;55115;;
042883;51050015;;Nassauische Sparkasse;65529;Waldems;Nass Spk Waldems;55115;;
043591;51050015;;Nassauische Sparkasse;65510;Hünstetten;Nass Spk Hünstetten;55115;;
044400;51050015;;Nassauische Sparkasse;56379;Singhofen;Nass Spk Singhofen;55115;;
053067;51050015;;Nassauische Sparkasse;60313;Frankfurt am Main;Nass Spk Frankfurt;55115;;
056376;51051000;PULSDE5WXXX;S Broker Wiesbaden;65203;Wiesbaden;S Broker Wiesbaden;;;
006969;51070021;DEUTDEFF510;Deutsche Bank;65011;Wiesbaden;Deutsche Bank Wiesbaden;27111;;
004969;51070021;DEUTDEFF512;Deutsche Bank;65332;Eltville am Rhein;Deutsche Bank Eltville;27111;;
042884;51070021;DEUTDEFF514;Deutsche Bank;65232;Taunusstein;Deutsche Bank Taunusstein;27111;;
050144;51070024;DEUTDEDB510;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);65011;Wiesbaden;DB PFK (Deutsche Bank PGK);21111;;
050142;51070024;DEUTDEDB512;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);65332;Eltville am Rhein;DB PFK (Deutsche Bank PGK);21111;;
050143;51070024;DEUTDEDB514;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);65232;Taunusstein;DB PFK (Deutsche Bank PGK);21111;;
006813;51080060;DRESDEFF510;Commerzbank vormals Dresdner Bank;65012;Wiesbaden;Commerzbank Wiesbaden;28510;;
005282;51080060;;Commerzbank vormals Dresdner Bank;55382;Bingen am Rhein;Commerzbank Bingen Rhein;28510;;
005303;51080060;;Commerzbank vormals Dresdner Bank;55504;Bad Kreuznach;Commerzbank Bad Kreuznach;28510;;
032171;51080060;;Commerzbank vormals Dresdner Bank;65343;Eltville am Rhein;Commerzbank Eltville;28510;;
035656;51080060;;Commerzbank vormals Dresdner Bank;55714;Idar-Oberstein;Commerzbank IdarOberstein;28510;;
043787;51080060;;Commerzbank vormals Dresdner Bank;65232;Taunusstein;Commerzbank Taunusstein;28510;;
055200;51080085;DRESDEFFJ16;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;65004;Wiesbaden;Commerzbank ITGK1 Wiesbdn;;;
055201;51080086;DRESDEFFJ17;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK2;65004;Wiesbaden;Commerzbank ITGK2 Wiesbdn;;;
051633;51089410;DRESDEFFI20;Commerzbank vormals Dresdner Bank ITGK;65012;Wiesbaden;Commerzbank Wiesbad. ITGK;;;
024353;51090000;WIBADE5WXXX;Wiesbadener Volksbank;65050;Wiesbaden;Wiesbadener Volksbank;95006;;
023263;51090000;;Wiesbadener Volksbank;65307;Bad Schwalbach;Wiesbadener Volksbank;95006;;
032863;51090000;;Wiesbadener Volksbank;65232;Taunusstein;Wiesbadener Volksbank;95006;;
042897;51090000;;Wiesbadener Volksbank;65329;Hohenstein;Wiesbadener Volksbank;95006;;
042898;51090000;;Wiesbadener Volksbank;65388;Schlangenbad;Wiesbadener Volksbank;95006;;
055600;51090000;;Wiesbadener Volksbank;65335;Eltville am Rhein;Wiesbadener Volksbank;95006;;
055601;51090000;;Wiesbadener Volksbank;65396;Walluf;Wiesbadener Volksbank;95006;;
055602;51090000;;Wiesbadener Volksbank;65399;Kiedrich;Wiesbadener Volksbank;95006;;
054104;51090000;;Wiesbadener Volksbank (Gf P2);65050;Wiesbaden;Wiesbadener Volksbank;85006;;
044626;51090636;DAAEDED1036;apoBank;65011;Wiesbaden;apoBank Wiesbaden;95237;;
023039;51091500;GENODE51RGG;Rheingauer Volksbank;65359;Geisenheim;Rheingauer Volksbank;95151;;
022891;51091500;;Rheingauer Volksbank;65343;Eltville am Rhein;Rheingauer Volksbank;95151;;
023789;51091500;;Rheingauer Volksbank;65385;Rüdesheim am Rhein;Rheingauer Volksbank;95151;;
023979;51091500;;Rheingauer Volksbank;65375;Oestrich-Winkel;Rheingauer Volksbank;95151;;
043636;51091500;;Rheingauer Volksbank;65391;Lorch;Rheingauer Volksbank;95151;;
051569;51091500;;Rheingauer Volksbank;65307;Bad Schwalbach;Rheingauer Volksbank;95151;;
051570;51091500;;Rheingauer Volksbank;65399;Kiedrich;Rheingauer Volksbank;95151;;
051572;51091500;;Rheingauer Volksbank;65396;Walluf;Rheingauer Volksbank;95151;;
054106;51091500;;Rheingauer Volksbank (Gf P2);65359;Geisenheim;Rheingauer Volksbank;85151;;
057315;51091501;GENODE51RGG;Rheingauer Volksbank (Gf GAA);65366;Geisenheim;Rheingauer Voba (Gf GAA);;;
023756;51091700;VRBUDE51XXX;vr bank Untertaunus;65501;Idstein;vr bank Untertaunus;95164;;
023811;51091700;;vr bank Untertaunus;65232;Taunusstein;vr bank Untertaunus;95164;;
054107;51091700;;vr bank Untertaunus (Gf P2);65501;Idstein;vr bank Untertaunus;85164;;
018081;51091700;;vr bank Untertaunus Idstein;65329;Hohenstein;vr bank Untertaunus;95164;;
023660;51091700;;vr bank Untertaunus Idstein;65326;Aarbergen;vr bank Untertaunus;95164;;
024045;51091700;;vr bank Untertaunus Idstein;65527;Niedernhausen;vr bank Untertaunus;95164;;
042490;51091700;;vr bank Untertaunus Idstein;65520;Bad Camberg;vr bank Untertaunus;95164;;
042499;51091700;;vr bank Untertaunus Idstein;61479;Glashütten;vr bank Untertaunus;95164;;
042506;51091700;;vr bank Untertaunus Idstein;65510;Hünstetten;vr bank Untertaunus;95164;;
051845;51091711;VRBUDE51XXX;vr bank Untertaunus;65501;Idstein;vr bank Untertaunus;95273;;
054108;51091711;;vr bank Untertaunus (Gf P2);65501;Idstein;vr bank Untertaunus;85273;;
006164;51140029;COBADEFFXXX;Commerzbank;65549;Limburg;Commerzbank Limburg Lahn;24513;;
005091;51140029;;Commerzbank;65582;Diez;Commerzbank Diez Lahn;24513;;
007894;51150018;HELADEF1LIM;Kreissparkasse Limburg;65534;Limburg;Kr Spk Limburg;55118;;
007422;51150018;;Kreissparkasse Limburg;65627;Elbtal;Kr Spk Limburg;55118;;
007458;51150018;;Kreissparkasse Limburg;65604;Elz;Kr Spk Limburg;55118;;
007480;51150018;;Kreissparkasse Limburg;65589;Hadamar;Kr Spk Limburg;55118;;
007703;51150018;;Kreissparkasse Limburg;65599;Dornburg;Kr Spk Limburg;55118;;
007746;51150018;;Kreissparkasse Limburg;65594;Runkel;Kr Spk Limburg;55118;;
007757;51150018;;Kreissparkasse Limburg;65520;Bad Camberg;Kr Spk Limburg;55118;;
007926;51150018;;Kreissparkasse Limburg;65620;Waldbrunn (Westerwald);Kr Spk Limburg;55118;;
008035;51150018;;Kreissparkasse Limburg;65611;Brechen;Kr Spk Limburg;55118;;
008278;51150018;;Kreissparkasse Limburg;65597;Hünfelden;Kr Spk Limburg;55118;;
009461;51150018;;Kreissparkasse Limburg;65618;Selters (Taunus);Kr Spk Limburg;55118;;
005989;51151919;HELADEF1WEI;Kreissparkasse Weilburg;35773;Weilburg;Kr Spk Weilburg;55119;;
005185;51151919;;Kreissparkasse Weilburg;65594;Runkel;Kr Spk Weilburg;55119;;
005985;51151919;;Kreissparkasse Weilburg;35796;Weinbach;Kr Spk Weilburg;55119;;
005987;51151919;;Kreissparkasse Weilburg;35789;Weilmünster;Kr Spk Weilburg;55119;;
006062;51151919;;Kreissparkasse Weilburg;65606;Villmar;Kr Spk Weilburg;55119;;
007885;51151919;;Kreissparkasse Weilburg;35792;Löhnberg;Kr Spk Weilburg;55119;;
008089;51151919;;Kreissparkasse Weilburg;35799;Merenberg;Kr Spk Weilburg;55119;;
008092;51151919;;Kreissparkasse Weilburg;35794;Mengerskirchen;Kr Spk Weilburg;55119;;
009435;51151919;;Kreissparkasse Weilburg;65614;Beselich;Kr Spk Weilburg;55119;;
017480;51161606;GENODE51LDD;Volksbank Langendernbach;65599;Dornburg;Volksbank Langendernbach;65146;;
028068;51161606;;Volksbank Langendernbach;65620;Waldbrunn (Westerwald);VB Langendernbach Waldbrunn;65146;;
054109;51161606;;Volksbank Langendernbach (Gf P2);65599;Dornburg;Volksbank Langendernbach;75146;;
005808;51170010;DEUTDEFF511;Deutsche Bank;65549;Limburg;Deutsche Bank Limburg Lahn;27050;;
050145;51170024;DEUTDEDB511;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);65549;Limburg;DB PFK (Deutsche Bank PGK);21050;;
005610;51180041;DRESDEFF511;Commerzbank vormals Dresdner Bank;65534;Limburg;Commerzbank Limburg Lahn;;;
022834;51190000;GENODE51LIM;Vereinigte Volksbank Limburg -alt-;65532;Limburg;Ver Volksbank Limburg -alt-;95007;;
054110;51190000;;Vereinigte Volksbank Limburg (Gf P2);65532;Limburg;Ver Volksbank Limburg;85007;;
023143;51191200;GENODE51CAM;Volksbank Goldner Grund -alt-;65517;Bad Camberg;Volksbank Goldner Grund-alt;95120;;
024115;51191800;GENODE51SBH;Volksbank Schupbach;65614;Beselich;Volksbank Schupbach;95170;;
054111;51191800;;Volksbank Schupbach (Gf P2);65614;Beselich;Volksbank Schupbach;85170;;
024323;51192200;GENODE51WEM;Volks- und Raiffeisenbank Weilmünster -alt-;35786;Weilmünster;VuR-Bank Weilmünster -alt-;95188;;
038189;51210600;BNPADEFFXXX;BNP Paribas Niederlassung Deutschland;60327;Frankfurt am Main;BNP PARIBAS Ndl Deutschland;29627;;
057238;51210606;BNPADEFFXXX;BNP Paribas Niederlassung Deutschland;60327;Frankfurt am Main;BNP PARIBAS Frankfurt;;;
056513;51210699;BNPADEFFXXX;BNP Paribas Niederlassung Deutschland;60327;Frankfurt am Main;BNP PARIBAS Ndl Deutschland;;;
055061;51210700;NZFMDEF1XXX;NIBC Bank Zndl Frankfurt am Main;60311;Frankfurt am Main;NIBC Bank Frankfurt am Main;;;
038188;51210800;SOGEDEFFXXX;Societe Generale;60311;Frankfurt am Main;SOGEBANK Frankfurt Main;29503;;
056633;51210801;SOGEDEFFXXX;Societe Generale;60311;Frankfurt am Main;Societe Generale;;;
057366;51210802;SOGEDEFFXXX;Societe Generale;60311;Frankfurt am Main;Societe Generale;;;
056397;51211000;NATXDEFPXXX;NATIXIS Pfandbriefbank;60322;Frankfurt am Main;NATIXIS Pfandbriefbank Ffm;;;
039677;51220200;ESSEDEFFXXX;Skandinaviska Enskilda Banken (publ) Frankfurt Branch;60313;Frankfurt am Main;SEB, Frankfurt;25201;;
056018;51220211;ESSEDE5F512;DSK Hyp;60437;Frankfurt am Main;DSK Hyp;;;
040969;51220400;SIHRDEH1FFM;Bank Saderat Iran;60064;Frankfurt am Main;Bank Saderat Iran Frankfurt;29616;;
044468;51220700;TCZBDEFFXXX;ZIRAAT BANK International;60329;Frankfurt am Main;ZIRAAT BANK;29595;;
031108;51220800;BRASDEFFXXX;Banco do Brasil;60311;Frankfurt am Main;Banco do Brasil Frankfurt;;;
044488;51220900;MSFFDEFPXXX;Morgan Stanley Bank;60016;Frankfurt am Main;Morgan Stanley Bank;;;
055402;51220910;MSFFDEFXCND;Morgan Stanley Bank;60311;Frankfurt am Main;Morgan Stanley Bank;;;
043561;51230500;SCBLDEFXXXX;Standard Chartered Bank;60325;Frankfurt am Main;SCB Ffm;29044;;
051173;51230502;SCBLDEFXXXX;Standard Chartered Bank;60325;Frankfurt am Main;SCB FFM;;;
056403;51230555;PLFGDE5AIKB;Ikano Bank;65205;Wiesbaden;Ikano Wiesbaden;;;
047628;51230600;ARABDEFFXXX;Europe ARAB Bank;60323;Frankfurt am Main;Europe ARAB Bank Frankfurt;;;
051903;51230800;WIREDEMMXXX;Wirecard Bank;85609;Aschheim;Wirecard Bank;99022;;
054998;51230801;WIREDEMMXXX;Wirecard Bank;85609;Aschheim;Wirecard Bank;;;
054999;51230802;WIREDEMMXXX;Wirecard Bank;85609;Aschheim;Wirecard Bank;;;
055000;51230805;WIREDEMMXXX;Wirecard Bank;85609;Aschheim;Wirecard Bank;;;
007648;51250000;HELADEF1TSK;Taunus-Sparkasse;61288;Bad Homburg;Taunus-Sparkasse Bad Hombg;55100;;
005826;51250000;;Taunus-Sparkasse;61449;Steinbach (Taunus);Taunus-Sparkasse Steinbach;55100;;
005866;51250000;;Taunus-Sparkasse;65824;Schwalbach am Taunus;Taunus-Sparkasse Schwalbach;55100;;
005895;51250000;;Taunus-Sparkasse;65843;Sulzbach (Taunus);Taunus-Sparkasse Sulzbach;55100;;
007441;51250000;;Taunus-Sparkasse;65760;Eschborn;Taunus-Sparkasse Eschborn;55100;;
007450;51250000;;Taunus-Sparkasse;65817;Eppstein;Taunus-Sparkasse Eppstein;55100;;
007482;51250000;;Taunus-Sparkasse;65795;Hattersheim am Main;Taunus-Sparkasse Hattershm;55100;;
007495;51250000;;Taunus-Sparkasse;61381;Friedrichsdorf;Taunus-Sparkasse Friedrdf;55100;;
007510;51250000;;Taunus-Sparkasse;65439;Flörsheim am Main;Taunus-Sparkasse Flörsheim;55100;;
007641;51250000;;Taunus-Sparkasse;65812;Bad Soden am Taunus;Taunus-Sparkasse Bad Soden;55100;;
008252;51250000;;Taunus-Sparkasse;65719;Hofheim am Taunus;Taunus-Sparkasse Hofheim;55100;;
008259;51250000;;Taunus-Sparkasse;65239;Hochheim am Main;Taunus-Sparkasse Hochheim;55100;;
008302;51250000;;Taunus-Sparkasse;65779;Kelkheim (Taunus);Taunus-Sparkasse Kelkheim;55100;;
008356;51250000;;Taunus-Sparkasse;61476;Kronberg im Taunus;Taunus-Sparkasse Kronberg;55100;;
008359;51250000;;Taunus-Sparkasse;65830;Kriftel;Taunus-Sparkasse Kriftel;55100;;
008368;51250000;;Taunus-Sparkasse;61462;Königstein im Taunus;Taunus-Sparkasse Königstein;55100;;
009434;51250000;;Taunus-Sparkasse;61440;Oberursel (Taunus);Taunus-Sparkasse Oberursel;55100;;
009466;51250000;;Taunus-Sparkasse;61389;Schmitten;Taunus-Sparkasse Schmitten;55100;;
035634;51250000;;Taunus-Sparkasse;61267;Neu-Anspach;Taunus-Sparkasse N-Anspach;55100;;
035635;51250000;;Taunus-Sparkasse;61250;Usingen;Taunus-Sparkasse Usingen;55100;;
035636;51250000;;Taunus-Sparkasse;61273;Wehrheim;Taunus-Sparkasse Wehrheim;55100;;
040916;51250000;;Taunus-Sparkasse;65835;Liederbach am Taunus;Taunus-Sparkasse Liederbach;55100;;
041511;51250000;;Taunus-Sparkasse;61276;Weilrod;Taunus-Sparkasse Weilrod;55100;;
041521;51250000;;Taunus-Sparkasse;61279;Grävenwiesbach;Taunus-Sparkasse Grävenwbch;55100;;
046378;51250000;;Taunus-Sparkasse;65929;Frankfurt am Main;Taunus Sparkasse Frankfurt;55100;;
011491;51300000;MARKDEF1513;Bundesbank eh Gießen;60047;Frankfurt am Main;BBk Frankfurt eh Gießen;20513;;
005022;51340013;COBADEFFXXX;Commerzbank;35348;Gießen;Commerzbank Gießen;24534;;
006101;51340013;;Commerzbank;61142;Friedberg (Hessen);Commerzbank Friedberg Hess;24534;;
056088;51340013;;Commerzbank;61217;Bad Nauheim;Commerzbank Bad Nauheim;24534;;
005102;51343224;COBADEFFXXX;Commerzbank;36291;Alsfeld;Commerzbank Alsfeld;24531;;
007230;51350025;SKGIDE5FXXX;Sparkasse Gießen;35347;Gießen;Sparkasse Gießen;55125;;
004716;51350025;;Sparkasse Gießen;35447;Reiskirchen;Sparkasse Gießen;55125;;
006194;51350025;;Sparkasse Gießen;35460;Staufenberg;Sparkasse Gießen;55125;;
007223;51350025;;Sparkasse Gießen;35440;Linden;Sparkasse Gießen;55125;;
007232;51350025;;Sparkasse Gießen;35415;Pohlheim;Sparkasse Gießen;55125;;
007252;51350025;;Sparkasse Gießen;35418;Buseck;Sparkasse Gießen;55125;;
007257;51350025;;Sparkasse Gießen;35463;Fernwald;Sparkasse Gießen;55125;;
007258;51350025;;Sparkasse Gießen;35469;Allendorf (Lumda);Sparkasse Gießen;55125;;
010179;51350025;;Sparkasse Gießen;35457;Lollar;Sparkasse Gießen;55125;;
010181;51350025;;Sparkasse Gießen;35423;Lich;Sparkasse Gießen;55125;;
010186;51350025;;Sparkasse Gießen;35428;Langgöns;Sparkasse Gießen;55125;;
010204;51350025;;Sparkasse Gießen;35452;Heuchelheim;Sparkasse Gießen;55125;;
007222;51351526;HELADEF1GRU;Sparkasse Grünberg;35301;Grünberg;Sparkasse Grünberg;55126;;
010178;51351526;;Sparkasse Grünberg;35466;Rabenau;Sparkasse Grünberg Rabenau;55126;;
010184;51352227;HELADEF1LAU;Sparkasse Laubach-Hungen;35321;Laubach;Sparkasse Laubach-Hungen;55127;;
010200;51352227;;Sparkasse Laubach-Hungen;35410;Hungen;Sparkasse Laubach-Hungen;55127;;
018106;51361021;GENODE51HHE;Volksbank Heuchelheim;35452;Heuchelheim;Volksbank Heuchelheim;65063;;
017007;51361021;;Volksbank Heuchelheim;35633;Lahnau;Volksbank Heuchelheim;65063;;
017681;51361021;;Volksbank Heuchelheim;35444;Biebertal;Volksbank Heuchelheim;65063;;
018125;51361021;;Volksbank Heuchelheim;35644;Hohenahr;Volksbank Heuchelheim;65063;;
054112;51361021;;Volksbank Heuchelheim (Gf P2);35452;Heuchelheim;Volksbank Heuchelheim;75063;;
004870;51370008;DEUTDEFF513;Deutsche Bank;35348;Gießen;Deutsche Bank Gießen;27114;;
050146;51370024;DEUTDEDB513;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);35348;Gießen;DB PFK (Deutsche Bank PGK);21114;;
005263;51380040;DRESDEFF513;Commerzbank vormals Dresdner Bank;35332;Gießen;Commerzbank Gießen;28513;;
005302;51380040;;Commerzbank vormals Dresdner Bank;61217;Bad Nauheim;Commerzbank Bad Nauheim;28513;;
055202;51380085;DRESDEFFJ18;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;35400;Gießen;Commerzbank ITGK1 Gießen;;;
023056;51390000;VBMHDE5FXXX;Volksbank Mittelhessen;35340;Gießen;VB Mittelhessen;95008;;
016791;51390000;;Volksbank Mittelhessen;35463;Fernwald;VB Mittelhessen;95008;;
016969;51390000;;Volksbank Mittelhessen;35469;Allendorf (Lumda);VB Mittelhessen;95008;;
017184;51390000;;Volksbank Mittelhessen;35415;Pohlheim;VB Mittelhessen;95008;;
017276;51390000;;Volksbank Mittelhessen;35447;Reiskirchen;VB Mittelhessen;95008;;
017555;51390000;;Volksbank Mittelhessen;35460;Staufenberg;VB Mittelhessen;95008;;
017651;51390000;;Volksbank Mittelhessen;35466;Rabenau;VB Mittelhessen;95008;;
017813;51390000;;Volksbank Mittelhessen;35435;Wettenberg;VB Mittelhessen;95008;;
017930;51390000;;Volksbank Mittelhessen;35325;Mücke;VB Mittelhessen;95008;;
017974;51390000;;Volksbank Mittelhessen;35625;Hüttenberg;VB Mittelhessen;95008;;
018144;51390000;;Volksbank Mittelhessen;35407;Hungen;VB Mittelhessen;95008;;
022798;51390000;;Volksbank Mittelhessen;35428;Langgöns;VB Mittelhessen;95008;;
